"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI","Fulfillment Channel","Expenses"
"07/03/2026","Amazon.com","B0F8DG32H5","7P-PGQW-ADJU","CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions","26.98","26.98","26.98","0.00","1","1","1","0","1","0.00","-15.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-23.74","0.00","0.00","-88.05","-73.68","-10.60","0.00","-84.28","-84.28","-156.19","29.37","64","3.13","-15.85","0.00","-795.09","FBA","0.00"
"07/03/2026","Amazon.com","B0DKD2S3JT","JZ-ZGON-217O","CRAFTILOO Loom Knitting and Crochet kit for Kids Crochet kit for Beginners Knitting kit for Beginners Knitting Loom Learn to Crochet Kits for Adults Beginner","22.98","22.98","22.98","0.00","1","1","1","0","0","0.00","-4.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-90.66","-49.02","-12.00","0.00","-61.02","-61.02","-132.77","9.40","42","4.76","-4.32","0.00","-508.50","FBA","0.00"
"07/03/2026","Amazon.com.mx","B09WQSBZY7","DH-0K32-KCGU","Kits de costura de hadas para niñas pequeñas, 5 proyectos fáciles para niños, manualidades para hacer tu propia almohada de fieltro, kit de manualidades de peluche, mi primer kit de costura para","23.08","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-12.88","10.20","-3.00","0.00","7.20","7.20","31.20","0.00","9","11.11","0.00","0.00","240.00","FBA","0.00"
"07/03/2026","Amazon.com","B08L8BHD4Z","U9-D41T-LM8J","5 Stamped Superhero Cross Stitch Beginner Projects for Kids Needlepoint Starter kit Sewing Set for Backpack Charms…","21.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-4.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9.64","7.90","-4.00","0.00","3.90","3.90","17.74","20.20","48","2.08","-4.44","0.00","97.50","FBA","0.00"
"07/03/2026","Amazon.com","B07PXN4K8N","6C-ADBV-Q090","XXL Fuse Beads kit, Melty Melting Beads for Kids Crafts | Iron for Kids kit - Fuse pegboards. Compatible Bulk beados Storage - 22000pcs 5mm","34.96","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-119.95","-85.18","-25.00","0.00","-110.18","-110.18","-315.16","0.54","92","1.09","-0.19","0.00","-440.72","FBA","0.00"
"07/03/2026","Amazon.com","B0B8TFW4MN","7V-1G3Q-6PFU","Superhero Sewing Kits for Little Kids 5 Easy Projects for Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew Kit","21.58","0.00","0.00","0.00","1","0","0","0","0","0.00","-4.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-18.57","-1.29","-3.20","0.00","-4.49","-4.49","-20.81","19.93","60","1.67","-4.30","0.00","-140.31","FBA","0.00"
"07/03/2026","Amazon.com","B0B2XL9D8D","IV-Z101-Z258","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Needlepoint Kits for Adults Embroidery Kits for Adults Cross Stitch kit Elephant","21.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-26.92","-5.81","-4.40","0.00","-10.21","-10.21","-46.45","3.96","12","8.33","-0.87","0.00","-232.05","FBA","0.00"
"07/03/2026","Amazon.com","B092SW839H","B2-XPQK-NI8O","CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn","19.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-3.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-12.35","4.05","-4.50","0.00","-0.45","-0.45","-2.25","17.92","16","6.25","-3.58","0.00","-10.00","FBA","0.00"
"07/03/2026","Amazon.com","B0B18ZHYKR","V5-VHHP-2KSO","Safari Animals Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. Girls Cross Stitch kit","19.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9.27","10.37","-4.60","0.00","5.77","5.77","28.88","1.70","49","2.04","-0.34","0.00","125.43","FBA","0.00"
"07/03/2026","Amazon.com","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","24.28","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13.38","10.53","-4.00","0.00","6.53","6.53","26.89","1.52","64","1.56","-0.37","0.00","163.25","FBA","0.00"
"07/03/2026","Amazon.ca","B09WQSBZY7","DH-0K32-KCGU","Craftiloo Fairy Sewing Kit for Little Girls - 5 Easy Projects, Kid Crafts, Make Your Own Felt Pillow Plush Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0B8TFW4MN","7V-1G3Q-6PFU","Kits de costura de superhéroe para niños pequeños, 5 proyectos fáciles para niños, kit de costura para principiantes, manualidades para niños, haz tu propia almohada de fieltro, kit de manualidades de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CP2KCF9R","DV-7AST-XFZG","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.26","0.00","0.00","-0.26","-0.26","0.00","0.00","0","0.00","-0.26","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B08DDJCQKF","FH-FMO5-Y9LJ","Kits de Punto de Cruz Estampados para Principiantes y Niños - 5 Kits de Bordado con Aguja","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0BWSGRTB1","IL-ASZW-OF77","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.75","0.00","0.00","-1.75","-1.75","0.00","0.00","0","0.00","-1.75","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.ca","B09HVCCNM2","KL-L7KN-R85L","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Unicorn)","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.ca","B0BP8GCK1G","KS-48AQ-488J","CRAFTILOO Fairy Elves Sewing Kit for Kids, Fun and Educational Fairytale Craft Set for Boys and Girls Age 7-12, Sew Your Own Felt Fairy Craft Kit for","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CQHMJWR9","LF-EYO7-0W17","Hand Embroidery kit for Beginners .Beginner embroidery kit for adults with Stamped Embroidery Patterns. Embroidery Kits for adults.Embroidery Starter Kit. Cross Stitch Kit.Needlepoin kit Goldfish","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20.36","-20.36","0.00","0.00","-20.36","-20.36","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CRHX8G72","LT-FTSD-X1VT","CRAFTILOO I Am The Storm Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11.10","-11.10","0.00","0.00","-11.10","-11.10","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.ca","B09HVDNFMR","N7-TUSA-2329","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Cat)","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CP2KCF9R","PC-75HN-F1GF","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.01","-3.01","0.00","0.00","-3.01","-3.01","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CKTS6ZFZ","Q3-59J7-8XP7","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Flowers","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8.95","-8.95","0.00","0.00","-8.95","-8.95","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0BP8GCK1G","KS-48AQ-488J","Kit de costura de hadas y elfos para niños, divertido y educativo set de manualidades de cuento de hadas para niños de 7 a 12 años, coser tus propias manualidades de hadas de fieltro para","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0B18ZHYKR","V5-VHHP-2KSO","Safari Animals Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. Girls Cross Stitch kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0B3PGPVV5","W1-ASV2-SQO1","CRAFTILOO DIY Rug 3D Unicorn Pouch Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 6-12","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.34","-2.64","0.00","0.00","-2.64","-2.64","0.00","0.00","8","0.00","-1.30","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0BXHJJMX1","WS-RE3B-GDTO","CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-12.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10.39","-22.81","0.00","0.00","-22.81","-22.81","0.00","0.00","5","0.00","-12.42","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Kit de Costura de Bailarinas Danzantes para Niños, Conjunto de Manualidades Divertido y Educativo para Niños y Niñas de 5 a 12 Años, Cose tu Propio Kit de Manualidades de Bailarina de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CY2SXF6P","53-9CMK-9CPW","CRAFTILOO You are Hand Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit.","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20.50","-20.50","0.00","0.00","-20.50","-20.50","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CT962TMN","H5-BY2V-OEVL","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Butterflies","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-2.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.17","-5.90","0.00","0.00","-5.90","-5.90","0.00","0.00","8","0.00","-2.73","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CKTS6ZFZ","UW-BO9I-486K","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Flowers","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CSPRD746","27-Q2LK-A7TQ","CRAFTILOO Into The Water Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CSPRD746","6I-Q7PK-TSVP","CRAFTILOO Into The Water Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-16.92","-16.92","0.00","0.00","-16.92","-16.92","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
