State,Campaigns,Status,Type,Retailer,Targeting,Campaign bidding strategy,Start date,End date,Portfolio,Budget(USD),Top-of-search IS,Cost type,Impressions,Clicks,CTR,Spend(USD),CPC(USD),DPV,Orders,Sales(USD),ACOS,ROAS,NTB orders,% of orders NTB,NTB sales(USD),% of sales NTB,Viewable impressions,VCPM(USD),Video first quartile,Video midpoint,Video third quartile,Video complete,Video unmute,VTR,vCTR,CPM(USD)
ENABLED,SO | Embroidery Kit | B0BWSGRTB1| SPM | PT | Brand's ASINs,CAMPAIGN_STATUS_ENABLED,SP,Amazon,MANUAL,Dynamic bids - down only,4/15/25,,4 Flowers embroidery,15.00,<5%,CPC,1280,17,0.0133,8.03,0.47,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,SO | Embroidery Kit | B0BWSGRTB1 | SPM | CAT | Embroidery Kits,CAMPAIGN_STATUS_ENABLED,SP,Amazon,MANUAL,Dynamic bids - down only,3/31/24,,4 Flowers embroidery,35.00,<5%,CPC,940,12,0.0128,2.86,0.24,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,SO | Embroidery Kit | B0DC69M3YD | SPM | SK | crossstitching kits adult beginner,CAMPAIGN_STATUS_ENABLED,SP,Amazon,MANUAL,Dynamic bids - down only,2/18/25,,4 Flowers embroidery,25.00,<5%,CPC,249,2,0.008,1.28,0.64,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,SO | Emroidery Kit | SPM | Defence | Brand KW,CAMPAIGN_STATUS_ENABLED,SP,Amazon,MANUAL,Dynamic bids - down only,7/15/25,,4 Flowers embroidery,30.00,<5%,CPC,175,1,0.0057,0.45,0.45,0,1,24.98,0.018,55.5111,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,SO | Embroidery Kit | B0C5S1FW5L| SPM | CAT | Embroidery Kits,CAMPAIGN_STATUS_ENABLED,SP,Amazon,MANUAL,Dynamic bids - down only,4/1/24,,4 Flowers embroidery,10.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0BWSGRTB1 | SPA | Close/Loose/Sub/Comp,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,3/31/24,,4 Flowers embroidery,10.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0B2XL9D8D | SPM | SK | Embroidery kit for beginners,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,5/30/24,,4 Flowers embroidery,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0BWSGRTB1 | SPM | SK | beginner embroidery kit,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,ruleBased,5/30/24,,4 Flowers embroidery,55.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | embroidery kit | B0BWSGRTB1 | SPM | embroidery root TOS | Exact - Old,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,11/13/24,,4 Flowers embroidery,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD | SPA | Low Bids | all,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,12/17/24,,4 Flowers embroidery,8.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD | SPM | SK | embroidery kit for beginners adults,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,1/26/25,,4 Flowers embroidery,60.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0C5S1FW5L | SPA | Close Match,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,2/3/25,,4 Flowers embroidery,3.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | embroidery kit | B0BWSGRTB1 | SPM | embroidery for beginners TOS | Exact -  Old,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,2/4/25,,4 Flowers embroidery,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD | SPM | SK | needlepoint kits for beginners,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,2/10/25,,4 Flowers embroidery,30.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD | SPM | SK | needle point kits adults beginner,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,2/9/25,,4 Flowers embroidery,30.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD | SPM | SK |  embroidery kits for adults TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,2/18/25,,4 Flowers embroidery,30.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD | SPM | SK | embroidery TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,2/10/25,,4 Flowers embroidery,30.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD | SPM | SK | needlepoint kit TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,3/15/25,,4 Flowers embroidery,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery kit | B0DC69M3YD| SPM | Beginner Embroidery Kit KW | SK | Exact - Old,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,4/2/25,,4 Flowers embroidery,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | embroidery kit | B0DC69M3YD| SPM | needlepoint TOS | Exact - Old,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,4/2/25,,4 Flowers embroidery,30.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD| SPM | crossstich root KWs TOS | Exact,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,4/2/25,,4 Flowers embroidery,50.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0CP2KCF9R | SPM | Butterfly KW,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,ruleBased,7/25/25,,4 Flowers embroidery,10.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0CP2KCF9R | SPM | Cactus KW,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,7/25/25,,4 Flowers embroidery,10.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0CP2KCF9R | SPM | Cat KW,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,7/25/25,,4 Flowers embroidery,10.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,4 flowers - SPM SK embroidery kits TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,9/3/25,,4 Flowers embroidery,6.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,4 flowers - SPM SK embroidery kit TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,10/27/25,,4 Flowers embroidery,50.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,4 flowers - SPM SK embroidery kits for beginners adults TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,10/29/25,,4 Flowers embroidery,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,4 flowers - SPM MK Broad TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,10/29/25,,4 Flowers embroidery,2.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,4 flowers - SPM SK embroidery kit for beginners TOS,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,10/27/25,,4 Flowers embroidery,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,4 flowers - SPA Auto,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,12/8/25,,4 Flowers embroidery,3.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD| SB | PP | Adult Keywords,CAMPAIGN_PAUSED,SB2,Amazon,MANUAL,,5/30/25,,4 Flowers embroidery,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | B0DC69M3YD| SBV | PP | Rank | beginners KWs | Broad,CAMPAIGN_PAUSED,SB2,Amazon,MANUAL,,5/30/25,,4 Flowers embroidery,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SO | Embroidery Kit | SBV | B0DC69M3YD | Cross Phrase,CAMPAIGN_PAUSED,SB2,Amazon,MANUAL,,6/24/25,,4 Flowers embroidery,25.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
