State,Campaigns,Status,Type,Retailer,Targeting,Campaign bidding strategy,Start date,End date,Portfolio,Budget(USD),Top-of-search IS,Cost type,Impressions,Clicks,CTR,Spend(USD),CPC(USD),DPV,Orders,Sales(USD),ACOS,ROAS,NTB orders,% of orders NTB,NTB sales(USD),% of sales NTB,Viewable impressions,VCPM(USD),Video first quartile,Video midpoint,Video third quartile,Video complete,Video unmute,VTR,vCTR,CPM(USD)
ARCHIVED,N7-TUSA-2329 SP Exac 220916 needle2 6,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Exac 220916 needle2 7,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Exac 220916 needle2 8,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,SC INCR  SP Exact 220916 needle2 9 B09HVDNFMR,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Exac 220916 needle2 10,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Exac 220916 needle2 11,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Exac 220916 needle2 12,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Prod 220916 embback 1,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Prod 220916 embback 2,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Prod 220916 embback 3,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Prod 220916 embback 4,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Phra 220916 embback 1,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Phra 220916 embback 2,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Phra 220916 embback 3,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Phra 220916 embback 4,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Phra 220916 embback 5,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Phra 220916 embback 6,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Phra 220916 embback 7,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Broa 220916 embback 1,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Broa 220916 embback 2,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Broa 220916 embback 3,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Broa 220916 embback 4,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Broa 220916 embback 5,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Broa 220916 embback 6,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP Broa 220916 embback 7,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP AuCl 220916 embback 1,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP AuLo 220916 embback 1,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP AuCo 220916 embback 1,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,N7-TUSA-2329 SP AuSu 220916 embback 1,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,9/16/22,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SC INCR needlepoint cat and dog AUTO B09HVSLBS6,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,11/11/21,,Needlepoint,4.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,needlepoint cat and dog EXACT,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,11/11/21,,Needlepoint,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,Needlepoint unicorn - AUTO,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,11/14/21,,Needlepoint,20.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,Needlepoint unicorn - MANUAL EXACT,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,11/15/21,,Needlepoint,2.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,Needlepoint cat MANUAL EACT,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,11/15/21,,Needlepoint,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SC INCR Needlepoint cat - AUTO B09HVDNFMR,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,11/15/21,,Needlepoint,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,Needlepoint mermaid - MANUAL EXACT,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,11/15/21,,Needlepoint,1.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,SC INCR Needlepoint Mermaid - AUTO B09HVDYMDK,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,11/18/21,,Needlepoint,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,Needlepoint Cupcake - Auto,CAMPAIGN_ARCHIVED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,11/18/21,,Needlepoint,4.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ARCHIVED,Needlepoint Cupcake - MANUAL,CAMPAIGN_ARCHIVED,SP,Amazon,MANUAL,Dynamic bids - down only,11/18/21,,Needlepoint,5.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,Wallet Cross stitch All - SP - exact,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,11/15/23,,Needlepoint,40.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,NEEDLEPOINT KIT AUTO,CAMPAIGN_PAUSED,SP,Amazon,AUTOMATIC,Dynamic bids - down only,11/17/24,,Needlepoint,65.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
PAUSED,NEEDLEPOINT KIT MANUAL,CAMPAIGN_PAUSED,SP,Amazon,MANUAL,Dynamic bids - down only,11/17/24,,Needlepoint,15.00,,CPC,0,0,0,0.00,0.00,0,0,0.00,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
